value,ioc_type,first_seen,last_seen,malware,threat_type,reporter,features.confidence,features.has_malware,features.ioc_type,features.threat_type,features.days_since_first_seen,features.days_since_last_seen,features.seen_duration_days,domain_tld,domain_length,domain_digits,domain_hyphens,ip_octets,ip_port
94.99.102.172:55481,ip,2025-09-16 05:21:50,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,55481
94.99.102.172:990,ip,2025-09-16 05:21:49,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,990
94.99.102.172:20202,ip,2025-09-16 05:21:49,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20202
94.99.102.172:5596,ip,2025-09-16 05:21:50,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,5596
94.99.102.172:8024,ip,2025-09-16 05:21:50,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8024
94.99.102.172:2351,ip,2025-09-16 05:21:50,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2351
94.99.102.172:11065,ip,2025-09-16 05:21:51,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,11065
94.99.102.172:8732,ip,2025-09-16 05:21:51,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8732
94.99.102.172:8591,ip,2025-09-16 05:21:50,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8591
94.99.102.172:21300,ip,2025-09-16 05:21:51,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,21300
94.99.102.172:9011,ip,2025-09-16 05:21:51,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9011
94.99.102.172:1433,ip,2025-09-16 05:21:51,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,1433
94.99.102.172:1447,ip,2025-09-16 05:21:52,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,1447
94.99.102.172:25001,ip,2025-09-16 05:21:52,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,25001
94.99.102.172:18075,ip,2025-09-16 05:21:52,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,18075
94.99.102.172:5223,ip,2025-09-16 05:21:52,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,5223
94.99.102.172:12189,ip,2025-09-16 05:21:52,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12189
94.99.102.172:35100,ip,2025-09-16 05:21:53,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,35100
94.99.102.172:2376,ip,2025-09-16 05:21:53,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2376
94.99.102.172:15443,ip,2025-09-16 05:21:52,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,15443
94.99.102.172:9076,ip,2025-09-16 05:21:53,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9076
94.99.102.172:3198,ip,2025-09-16 05:21:53,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3198
94.99.102.172:12511,ip,2025-09-16 05:21:53,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12511
94.99.102.172:18038,ip,2025-09-16 05:21:54,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,18038
94.99.102.172:3018,ip,2025-09-16 05:21:53,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3018
94.99.102.172:40005,ip,2025-09-16 05:21:54,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,40005
94.99.102.172:48020,ip,2025-09-16 05:21:54,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,48020
94.99.102.172:8100,ip,2025-09-16 05:21:54,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8100
94.99.102.172:16016,ip,2025-09-16 05:21:54,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,16016
94.99.102.172:8198,ip,2025-09-16 05:21:54,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8198
94.99.102.172:8176,ip,2025-09-16 05:21:55,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8176
94.99.102.172:10000,ip,2025-09-16 05:21:55,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,10000
94.99.102.172:12507,ip,2025-09-16 05:21:55,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12507
94.99.102.172:12425,ip,2025-09-16 05:21:54,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12425
94.99.102.172:8907,ip,2025-09-16 05:21:55,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8907
94.99.102.172:16101,ip,2025-09-16 05:21:55,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,16101
94.99.102.172:10017,ip,2025-09-16 05:21:55,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,10017
94.99.102.172:12552,ip,2025-09-16 05:21:56,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12552
94.99.102.172:53,ip,2025-09-16 05:21:56,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,53
94.99.102.172:8197,ip,2025-09-16 05:21:56,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8197
94.99.102.172:21257,ip,2025-09-16 05:21:56,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,21257
94.99.102.172:7084,ip,2025-09-16 05:21:57,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,7084
94.99.102.172:12427,ip,2025-09-16 05:21:56,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12427
94.99.102.172:8461,ip,2025-09-16 05:21:56,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8461
94.99.102.172:7434,ip,2025-09-16 05:21:57,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,7434
94.99.102.172:16010,ip,2025-09-16 05:21:57,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,16010
94.99.102.172:62080,ip,2025-09-16 05:21:57,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,62080
94.99.102.172:44158,ip,2025-09-16 05:21:58,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,44158
94.99.102.172:8493,ip,2025-09-16 05:21:58,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8493
94.99.102.172:15040,ip,2025-09-16 05:21:58,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,15040
94.99.102.172:9376,ip,2025-09-16 05:21:57,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9376
94.99.102.172:1023,ip,2025-09-16 05:21:58,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,1023
94.99.102.172:9930,ip,2025-09-16 05:21:58,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9930
94.99.102.172:8005,ip,2025-09-16 05:21:58,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8005
94.99.102.172:51000,ip,2025-09-16 05:21:59,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,51000
94.99.102.172:28017,ip,2025-09-16 05:21:59,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,28017
94.99.102.172:9383,ip,2025-09-16 05:21:59,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9383
94.99.102.172:3006,ip,2025-09-16 05:21:59,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3006
94.99.102.172:12902,ip,2025-09-16 05:22:00,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12902
94.99.102.172:7548,ip,2025-09-16 05:21:59,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,7548
94.99.102.172:12239,ip,2025-09-16 05:21:59,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12239
94.99.102.172:8879,ip,2025-09-16 05:22:00,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8879
94.99.102.172:12577,ip,2025-09-16 05:22:00,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12577
94.99.102.172:8122,ip,2025-09-16 05:22:00,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8122
94.99.102.172:7654,ip,2025-09-16 05:22:00,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,7654
94.99.102.172:8155,ip,2025-09-16 05:22:00,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8155
94.99.102.172:3176,ip,2025-09-16 05:22:01,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3176
94.99.102.172:17010,ip,2025-09-16 05:22:01,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,17010
94.99.102.172:2134,ip,2025-09-16 05:22:01,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2134
94.99.102.172:2224,ip,2025-09-16 05:22:02,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2224
94.99.102.172:2220,ip,2025-09-16 05:22:01,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2220
94.99.102.172:20018,ip,2025-09-16 05:22:01,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20018
94.99.102.172:993,ip,2025-09-16 05:22:03,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,993
94.99.102.172:9140,ip,2025-09-16 05:22:03,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9140
94.99.102.172:8500,ip,2025-09-16 05:22:03,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8500
94.99.102.172:4117,ip,2025-09-16 05:22:03,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,4117
94.99.102.172:7218,ip,2025-09-16 05:22:03,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,7218
94.99.102.172:8029,ip,2025-09-16 05:22:04,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8029
94.99.102.172:2008,ip,2025-09-16 05:22:04,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2008
94.99.102.172:9121,ip,2025-09-16 05:22:04,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9121
94.99.102.172:5620,ip,2025-09-16 05:22:04,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,5620
94.99.102.172:12472,ip,2025-09-16 05:22:04,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12472
94.99.102.172:63256,ip,2025-09-16 05:22:04,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,63256
94.99.102.172:8724,ip,2025-09-16 05:22:04,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8724
94.99.102.172:14407,ip,2025-09-16 05:22:05,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,14407
94.99.102.172:7887,ip,2025-09-16 05:22:05,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,7887
94.99.102.172:18082,ip,2025-09-16 05:22:05,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,18082
94.99.102.172:222,ip,2025-09-16 05:22:05,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,222
94.99.102.172:5260,ip,2025-09-16 05:22:05,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,5260
94.99.102.172:20512,ip,2025-09-16 05:22:06,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20512
94.99.102.172:50011,ip,2025-09-16 05:22:06,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,50011
94.99.102.172:9096,ip,2025-09-16 05:22:06,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9096
94.99.102.172:2626,ip,2025-09-16 05:22:05,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2626
94.99.102.172:5544,ip,2025-09-16 05:22:06,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,5544
94.99.102.172:12113,ip,2025-09-16 05:22:06,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12113
94.99.102.172:3572,ip,2025-09-16 05:22:06,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3572
94.99.102.172:487,ip,2025-09-16 05:22:07,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,487
94.99.102.172:8605,ip,2025-09-16 05:22:07,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8605
94.99.102.172:3558,ip,2025-09-16 05:22:07,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3558
94.99.102.172:8557,ip,2025-09-16 05:22:08,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8557
94.99.102.172:9993,ip,2025-09-16 05:22:07,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9993
94.99.102.172:3103,ip,2025-09-16 05:22:07,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3103
94.99.102.172:4402,ip,2025-09-16 05:22:07,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,4402
94.99.102.172:18083,ip,2025-09-16 05:22:08,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,18083
94.99.102.172:3002,ip,2025-09-16 05:22:08,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3002
94.99.102.172:20060,ip,2025-09-16 05:22:08,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20060
94.99.102.172:2091,ip,2025-09-16 05:22:08,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2091
94.99.102.172:12550,ip,2025-09-16 05:22:09,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12550
94.99.102.172:14875,ip,2025-09-16 05:22:08,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,14875
94.99.102.172:5351,ip,2025-09-16 05:22:08,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,5351
94.99.102.172:16102,ip,2025-09-16 05:22:09,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,16102
94.99.102.172:9955,ip,2025-09-16 05:22:09,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9955
94.99.102.172:17020,ip,2025-09-16 05:22:09,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,17020
94.99.102.172:12240,ip,2025-09-16 05:22:09,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12240
94.99.102.172:8801,ip,2025-09-16 05:22:10,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8801
94.99.102.172:8021,ip,2025-09-16 05:22:10,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8021
94.99.102.172:2363,ip,2025-09-16 05:22:10,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2363
94.99.102.172:18016,ip,2025-09-16 05:22:09,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,18016
94.99.102.172:12330,ip,2025-09-16 05:22:11,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12330
94.99.102.172:8047,ip,2025-09-16 05:22:10,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8047
94.99.102.172:3560,ip,2025-09-16 05:22:10,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3560
94.99.102.172:25000,ip,2025-09-16 05:22:11,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,25000
94.99.102.172:20443,ip,2025-09-16 05:22:11,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20443
94.99.102.172:12449,ip,2025-09-16 05:22:11,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12449
94.99.102.172:1500,ip,2025-09-16 05:22:11,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,1500
94.99.102.172:20185,ip,2025-09-16 05:22:12,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20185
94.99.102.172:44301,ip,2025-09-16 05:22:12,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,44301
94.99.102.172:9036,ip,2025-09-16 05:22:12,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9036
94.99.102.172:21264,ip,2025-09-16 05:22:11,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,21264
94.99.102.172:9014,ip,2025-09-16 05:22:13,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9014
94.99.102.172:20208,ip,2025-09-16 05:22:12,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20208
94.99.102.172:3014,ip,2025-09-16 05:22:12,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3014
94.99.102.172:3186,ip,2025-09-16 05:22:12,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3186
94.99.102.172:7676,ip,2025-09-16 05:22:13,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,7676
94.99.102.172:3019,ip,2025-09-16 05:22:13,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3019
37.49.227.6:81,ip,2025-09-16 05:22:13,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,81
94.99.102.172:15504,ip,2025-09-16 05:22:13,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,15504
94.49.175.239:23082,ip,2025-09-16 05:22:14,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,23082
94.49.175.239:8315,ip,2025-09-16 05:22:14,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8315
94.99.102.172:12291,ip,2025-09-16 05:22:13,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,12291
94.99.102.172:3012,ip,2025-09-16 05:22:13,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,3012
94.99.102.172:60000,ip,2025-09-16 05:22:14,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,60000
94.99.102.172:21306,ip,2025-09-16 05:22:14,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,21306
94.49.175.239:8545,ip,2025-09-16 05:22:14,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8545
94.49.175.239:2320,ip,2025-09-16 05:22:14,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,2320
196.251.83.22:31337,ip,2025-09-16 05:22:19,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
222.255.214.236:31337,ip,2025-09-16 05:22:19,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
94.49.175.239:8112,ip,2025-09-16 05:22:15,,win.extreme_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,8112
23.137.255.119:31337,ip,2025-09-16 05:22:20,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
93.95.227.140:31337,ip,2025-09-16 05:22:20,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
172.234.110.166:31337,ip,2025-09-16 05:22:20,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
89.117.73.110:31337,ip,2025-09-16 05:22:19,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
115.120.31.30:31337,ip,2025-09-16 05:22:21,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
209.74.88.217:31337,ip,2025-09-16 05:22:21,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
89.233.104.159:31337,ip,2025-09-16 05:22:20,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
185.209.42.105:31337,ip,2025-09-16 05:22:20,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
107.189.22.31:31337,ip,2025-09-16 05:22:22,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
64.176.228.127:31337,ip,2025-09-16 05:22:21,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
139.59.11.66:31337,ip,2025-09-16 05:22:21,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
161.97.116.14:31337,ip,2025-09-16 05:22:21,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
198.46.253.221:31337,ip,2025-09-16 05:22:22,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
64.176.36.47:31337,ip,2025-09-16 05:22:22,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
150.129.80.83:31337,ip,2025-09-16 05:22:22,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
137.184.231.112:31337,ip,2025-09-16 05:22:22,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
194.61.120.179:31337,ip,2025-09-16 05:22:23,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
192.145.29.105:31337,ip,2025-09-16 05:22:23,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
167.71.68.223:31337,ip,2025-09-16 05:22:23,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
34.44.181.132:31337,ip,2025-09-16 05:22:22,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
34.146.49.105:31337,ip,2025-09-16 05:22:23,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
72.11.149.11:31337,ip,2025-09-16 05:22:23,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
144.172.98.237:31337,ip,2025-09-16 05:22:23,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
144.172.103.6:31337,ip,2025-09-16 05:22:24,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
101.36.121.9:31337,ip,2025-09-16 05:22:24,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
64.94.84.150:31337,ip,2025-09-16 05:22:24,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
45.131.64.139:31337,ip,2025-09-16 05:22:24,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
13.114.9.221:30002,ip,2025-09-16 05:22:40,,win.netsupportmanager_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,30002
15.152.54.166:57785,ip,2025-09-16 05:22:40,,win.netsupportmanager_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,57785
13.114.9.221:902,ip,2025-09-16 05:22:40,,win.netsupportmanager_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,902
137.184.195.146:31337,ip,2025-09-16 05:22:24,,win.sliver,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,31337
3.249.231.166:1599,ip,2025-09-16 05:22:41,,win.netsupportmanager_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,1599
3.149.0.128:20082,ip,2025-09-16 05:22:41,,win.netsupportmanager_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,20082
13.244.102.2:33060,ip,2025-09-16 05:22:41,,win.netsupportmanager_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,33060
13.114.9.221:9252,ip,2025-09-16 05:22:40,,win.netsupportmanager_rat,botnet_cc,juroots,50,1,ip,botnet_cc,0,0,,,,,,4,9252
